user_id,ticker,weight,interaction_type,interaction_count
user_11,IPMBZ,,view,9.0
user_11,MUANX,,research,5.0
user_11,CMHU,,comparison,8.0
user_11,AMZN,,watchlist,10.0
user_11,CMI,,view,8.0
user_11,TTWO,,watchlist,5.0
user_11,WLMSS,,research,2.0
user_11,TAGV,,view,5.0
user_11,MA,,view,10.0
user_11,NKO,,research,7.0
user_11,UZB,,view,2.0
user_12,CORFD,,view,3.0
user_12,EILI,,research,9.0
user_12,COF,,research,7.0
user_12,UNFLX,,research,3.0
user_12,O,,watchlist,2.0
user_12,LOW,,view,6.0
user_12,YSJ,,watchlist,6.0
user_12,HKD,,view,2.0
user_12,BAC,,view,5.0
user_12,GOOG,,watchlist,4.0
user_12,EDDSB,,comparison,6.0
user_12,KZJT,,view,8.0
user_12,CJNLC,,watchlist,1.0
user_12,LPJR,,comparison,1.0
user_12,TQT,,view,5.0
user_13,COST,,research,2.0
user_13,AAPL,,research,6.0
user_13,JLY,,research,10.0
user_13,GMCKL,,comparison,10.0
user_13,NUE,,view,3.0
user_13,UUMOM,,research,4.0
user_13,RTMF,,view,2.0
user_13,HLQ,,view,7.0
user_13,TAGV,,comparison,9.0
user_13,ZMR,,view,9.0
user_13,LMT,,view,4.0
user_13,ABT,,watchlist,4.0
user_13,WAXFH,,research,7.0
user_13,PPG,,watchlist,9.0
user_13,DED,,watchlist,10.0
user_14,IZK,,comparison,8.0
user_14,YISER,,watchlist,4.0
user_14,WYV,,research,9.0
user_14,BEMJ,,comparison,8.0
user_14,UNFLX,,watchlist,7.0
user_14,ISRG,,comparison,5.0
user_14,OCRR,,watchlist,8.0
user_14,RAZS,,view,8.0
user_14,EYM,,view,3.0
user_14,HYIBF,,research,7.0
user_14,OVE,,view,6.0
user_14,BMY,,view,1.0
user_14,SYWK,,watchlist,7.0
user_14,PGUG,,research,6.0
user_14,RXSUR,,view,5.0
user_15,CRM,,comparison,1.0
user_15,MNRYU,,watchlist,7.0
user_15,CVX,,watchlist,3.0
user_15,AUKQ,,watchlist,9.0
user_15,WFEVL,,research,9.0
user_15,EILI,,view,3.0
user_15,VNB,,comparison,8.0
user_15,LLKR,,research,6.0
user_15,PSA,,research,9.0
user_15,ELDU,,view,5.0
user_15,HLQ,,watchlist,2.0
user_15,AEP,,view,3.0
user_15,MDPJX,,view,7.0
user_15,YHA,,watchlist,3.0
user_15,GYDYC,,watchlist,2.0
user_16,AMALY,,comparison,3.0
user_16,AVB,,comparison,7.0
user_16,MPC,,comparison,8.0
user_16,OYU,,view,7.0
user_16,UNP,,comparison,8.0
user_16,FGL,,view,7.0
user_16,UALAA,,watchlist,8.0
user_16,UPS,,comparison,6.0
user_16,ORIJX,,comparison,8.0
user_16,RCSH,,comparison,1.0
user_16,AVY,,research,5.0
user_16,COP,,comparison,1.0
user_16,TZOTC,,comparison,2.0
user_16,AWEWU,,research,7.0
user_16,DWWFF,,watchlist,2.0
user_17,BRDG,,research,10.0
user_17,YISER,,watchlist,10.0
user_17,CPLYB,,research,3.0
user_17,YPJ,,watchlist,4.0
user_17,ES,,comparison,1.0
user_17,GOOGL,,view,8.0
user_17,VSXR,,comparison,5.0
user_17,YTCV,,view,4.0
user_17,OVE,,comparison,1.0
user_17,LHXD,,research,3.0
user_17,TGT,,comparison,10.0
user_17,OEH,,comparison,9.0
user_17,HGD,,watchlist,2.0
user_17,TZOTC,,watchlist,1.0
user_17,GBL,,research,9.0
user_18,OQT,,view,7.0
user_18,NQNL,,watchlist,8.0
user_18,INTC,,comparison,4.0
user_18,MRV,,comparison,7.0
user_18,LLKR,,watchlist,4.0
user_18,BRK.B,,research,1.0
user_18,FKO,,watchlist,10.0
user_18,MYM,,comparison,8.0
user_18,AYFW,,view,8.0
user_18,UYBJ,,comparison,7.0
user_18,URW,,view,1.0
user_18,AMD,,research,4.0
user_18,TMUS,,watchlist,1.0
user_18,NXOGV,,watchlist,6.0
user_18,GVR,,view,2.0
user_19,QRSF,,watchlist,4.0
user_19,UNP,,comparison,10.0
user_19,GWDGO,,watchlist,5.0
user_19,EOYZ,,view,4.0
user_19,IDBZ,,research,6.0
user_19,ZESYU,,view,6.0
user_19,IGHI,,watchlist,10.0
user_19,ULY,,research,1.0
user_19,YNA,,research,7.0
user_19,RCSH,,comparison,6.0
user_19,BWQPT,,watchlist,6.0
user_19,LMT,,research,6.0
user_19,ATVI,,comparison,4.0
user_19,ELVXP,,watchlist,4.0
user_19,BWV,,comparison,2.0
user_20,YISER,,comparison,2.0
user_20,GOL,,view,9.0
user_20,NDLX,,view,2.0
user_20,GOOGL,,watchlist,5.0
user_20,UNP,,comparison,8.0
user_20,GQEXA,,research,2.0
user_20,JARZ,,watchlist,1.0
user_20,HER,,view,6.0
user_20,EQVGG,,view,7.0
user_20,BMY,,watchlist,7.0
user_20,DTAB,,view,9.0
user_20,RPP,,watchlist,8.0
user_20,EDDSB,,watchlist,7.0
user_20,GYDYC,,comparison,6.0
user_20,ANYY,,comparison,2.0
user_21,PIBS,,view,6.0
user_21,MRK,,view,8.0
user_21,ANOHW,,research,7.0
user_21,WUZGV,,research,2.0
user_21,RUD,,view,5.0
user_21,SHBD,,view,8.0
user_21,IPMBZ,,comparison,7.0
user_21,MYCT,,comparison,9.0
user_21,LOW,,research,9.0
user_21,XNVN,,view,4.0
user_21,SYWK,,comparison,1.0
user_21,VZ,,research,1.0
user_21,UPS,,research,8.0
user_21,RXSUR,,view,1.0
user_21,HDDYQ,,comparison,3.0
user_22,MDAG,,view,5.0
user_22,ISRG,,view,2.0
user_22,EXRRT,,comparison,1.0
user_22,FCX,,view,3.0
user_22,IJF,,watchlist,1.0
user_22,SHBD,,research,3.0
user_22,MRV,,comparison,7.0
user_22,IHV,,view,4.0
user_22,MJQ,,watchlist,3.0
user_22,KVS,,view,10.0
user_22,LED,,view,3.0
user_22,KPT,,research,8.0
user_22,BLK,,comparison,3.0
user_22,SUMTB,,view,2.0
user_22,LIN,,research,7.0
user_23,SFKS,,comparison,5.0
user_23,EA,,research,2.0
user_23,MSDJ,,view,2.0
user_23,DUDA,,view,6.0
user_23,SYWK,,watchlist,9.0
user_23,HTFM,,comparison,2.0
user_23,WDLE,,research,3.0
user_23,RTMF,,view,6.0
user_23,SBUX,,watchlist,3.0
user_23,OIHAM,,watchlist,6.0
user_23,UMNGI,,comparison,8.0
user_23,EOLT,,research,7.0
user_23,TZOTC,,research,9.0
user_23,ELVXP,,research,3.0
user_23,MMM,,view,4.0
user_24,IBM,,watchlist,3.0
user_24,AXP,,research,1.0
user_24,NDLX,,watchlist,6.0
user_24,KSJMH,,comparison,6.0
user_24,HWFYO,,research,6.0
user_24,HTFM,,watchlist,3.0
user_24,TEC,,comparison,9.0
user_24,RTMF,,research,5.0
user_24,EYKZX,,view,8.0
user_24,ZEWB,,watchlist,10.0
user_24,YNM,,research,6.0
user_24,KZJT,,watchlist,2.0
user_24,CGC,,research,9.0
user_24,ZPWX,,view,8.0
user_24,PCU,,research,3.0
user_25,COST,,research,5.0
user_25,DIS,,comparison,5.0
user_25,TJEQ,,research,10.0
user_25,ITW,,view,10.0
user_25,GMCKL,,watchlist,6.0
user_25,NWR,,comparison,4.0
user_25,QSHGV,,view,9.0
user_25,HDHYU,,view,3.0
user_25,AEP,,comparison,9.0
user_25,CAT,,view,8.0
user_25,ZMR,,watchlist,5.0
user_25,OIHAM,,research,1.0
user_25,KREO,,watchlist,4.0
user_25,HGD,,view,5.0
user_25,DXLI,,comparison,10.0
user_26,LFJE,,comparison,7.0
user_26,AUKQ,,view,3.0
user_26,BYNIQ,,research,7.0
user_26,ANOHW,,research,5.0
user_26,OTL,,research,10.0
user_26,HDHYU,,view,3.0
user_26,SQUX,,comparison,7.0
user_26,OMC,,research,6.0
user_26,MYM,,watchlist,5.0
user_26,RTMF,,view,7.0
user_26,YMAGG,,comparison,2.0
user_26,ZMR,,comparison,2.0
user_26,GZNX,,view,8.0
user_26,WAXFH,,view,8.0
user_26,TMO,,comparison,8.0
user_27,NBJCR,,research,1.0
user_27,V,,watchlist,9.0
user_27,RCMHY,,view,8.0
user_27,XWO,,comparison,4.0
user_27,MAHS,,research,1.0
user_27,VUP,,watchlist,7.0
user_27,AMD,,watchlist,7.0
user_27,PEP,,comparison,6.0
user_27,PGUG,,watchlist,2.0
user_27,OAXTO,,watchlist,3.0
user_27,QOO,,comparison,3.0
user_27,FLEVG,,view,1.0
user_27,HGD,,research,6.0
user_27,JIJF,,view,8.0
user_27,PPG,,watchlist,10.0
user_28,OQT,,view,1.0
user_28,WFC,,comparison,5.0
user_28,VJWQN,,watchlist,5.0
user_28,CMHU,,research,4.0
user_28,YSJ,,comparison,9.0
user_28,YHFV,,watchlist,5.0
user_28,HWFYO,,research,4.0
user_28,IFDNB,,watchlist,6.0
user_28,SQUX,,research,5.0
user_28,EDDSB,,research,9.0
user_28,DZKKO,,research,10.0
user_28,OIHAM,,comparison,5.0
user_28,SSPG,,comparison,7.0
user_28,FDEE,,watchlist,2.0
user_28,XOZG,,watchlist,5.0
user_29,GNQZ,,watchlist,2.0
user_29,VNB,,comparison,4.0
user_29,JKAQ,,research,4.0
user_29,NHLUA,,view,3.0
user_29,LVYL,,research,9.0
user_29,GOOG,,view,10.0
user_29,ABFV,,research,4.0
user_29,ULY,,watchlist,3.0
user_29,EDDSB,,research,4.0
user_29,GKMF,,watchlist,8.0
user_29,YNA,,research,3.0
user_29,DOF,,view,2.0
user_29,WAXFH,,comparison,3.0
user_29,DTI,,view,5.0
user_29,HGD,,research,2.0
user_30,TJEQ,,comparison,4.0
user_30,AAPL,,view,8.0
user_30,FXCO,,research,3.0
user_30,MDAG,,view,5.0
user_30,SJX,,comparison,3.0
user_30,GMCKL,,view,6.0
user_30,QIKM,,view,10.0
user_30,PWEQQ,,comparison,2.0
user_30,LOW,,watchlist,6.0
user_30,BRK.B,,view,3.0
user_30,RTMF,,comparison,2.0
user_30,XOM,,watchlist,6.0
user_30,MDPJX,,comparison,3.0
user_30,KPT,,comparison,5.0
user_30,KMM,,comparison,1.0
user_31,KOCX,,research,5.0
user_31,UHC,,research,3.0
user_31,MXM,,view,5.0
user_31,GOOGL,,research,2.0
user_31,ES,,comparison,1.0
user_31,UZXIY,,research,3.0
user_31,NVDA,,view,10.0
user_31,JCIL,,watchlist,4.0
user_31,WLMSS,,watchlist,8.0
user_31,WLU,,watchlist,5.0
user_31,BWQPT,,research,8.0
user_31,XUKYM,,comparison,2.0
user_31,EQIX,,research,10.0
user_31,RNYI,,comparison,4.0
user_31,MS,,view,3.0
user_32,PUSUX,,comparison,10.0
user_32,XNHZM,,comparison,8.0
user_32,TJEQ,,watchlist,4.0
user_32,JLY,,view,6.0
user_32,OUX,,watchlist,1.0
user_32,SPG,,watchlist,6.0
user_32,EDARR,,comparison,10.0
user_32,FEMUN,,view,6.0
user_32,SPW,,watchlist,5.0
user_32,EXC,,research,8.0
user_32,LED,,view,10.0
user_32,WMT,,watchlist,6.0
user_32,GVR,,view,3.0
user_32,AAEAG,,view,8.0
user_32,DED,,comparison,9.0
user_33,MNRYU,,view,4.0
user_33,SFKS,,view,6.0
user_33,JLY,,comparison,4.0
user_33,VSXR,,view,10.0
user_33,RAT,,view,2.0
user_33,NHLUA,,watchlist,9.0
user_33,PNC,,comparison,3.0
user_33,QQNSS,,comparison,1.0
user_33,EXC,,watchlist,6.0
user_33,UYBJ,,comparison,3.0
user_33,GJH,,comparison,1.0
user_33,ZEWB,,view,2.0
user_33,ORIJX,,research,7.0
user_33,RAPE,,watchlist,7.0
user_33,EZH,,comparison,8.0
user_34,LFJE,,view,7.0
user_34,VOOCI,,research,4.0
user_34,UDHXX,,comparison,2.0
user_34,FGEA,,view,3.0
user_34,ETF,,comparison,9.0
user_34,LLKR,,view,2.0
user_34,WMDA,,comparison,8.0
user_34,NUE,,comparison,6.0
user_34,YHPE,,watchlist,7.0
user_34,EOYZ,,watchlist,9.0
user_34,KQC,,research,9.0
user_34,HLQ,,watchlist,7.0
user_34,SMFNC,,research,5.0
user_34,HNM,,research,3.0
user_34,UVYOE,,research,10.0
user_35,PUSUX,,view,10.0
user_35,CVX,,research,2.0
user_35,FQRD,,watchlist,3.0
user_35,AVB,,comparison,6.0
user_35,NKJP,,research,3.0
user_35,EBAY,,view,2.0
user_35,MYCT,,view,10.0
user_35,PWEQQ,,watchlist,6.0
user_35,UNP,,comparison,1.0
user_35,AMT,,view,4.0
user_35,RPP,,research,2.0
user_35,ZEWB,,view,3.0
user_35,GILGT,,view,7.0
user_35,GBRVP,,watchlist,8.0
user_35,LIN,,watchlist,3.0
user_36,PSX,,comparison,3.0
user_36,XCEG,,watchlist,5.0
user_36,V,,watchlist,7.0
user_36,NKJP,,research,2.0
user_36,JKAQ,,view,8.0
user_36,JNAEX,,watchlist,7.0
user_36,EYM,,research,9.0
user_36,RECM,,research,5.0
user_36,DMMT,,research,6.0
user_36,YSJ,,research,9.0
user_36,LPJR,,comparison,10.0
user_36,XEL,,view,3.0
user_36,KJZYI,,comparison,8.0
user_36,PG,,research,8.0
user_36,PCU,,comparison,5.0
user_37,CPLYB,,watchlist,3.0
user_37,BA,,watchlist,2.0
user_37,JLY,,research,10.0
user_37,MSFT,,watchlist,4.0
user_37,WUZGV,,comparison,3.0
user_37,ITW,,comparison,10.0
user_37,JCIL,,view,6.0
user_37,HKD,,comparison,2.0
user_37,MIP,,view,1.0
user_37,GOOG,,comparison,2.0
user_37,OAXTO,,research,10.0
user_37,DTAB,,watchlist,2.0
user_37,GKMF,,research,1.0
user_37,TQT,,comparison,1.0
user_37,CGC,,comparison,2.0
user_38,HON,,watchlist,10.0
user_38,WUZGV,,watchlist,6.0
user_38,BBUB,,watchlist,7.0
user_38,VUOA,,watchlist,1.0
user_38,ZRC,,comparison,3.0
user_38,IFT,,view,1.0
user_38,WDCGR,,view,6.0
user_38,AMD,,watchlist,7.0
user_38,YMAGG,,research,7.0
user_38,UYBJ,,view,7.0
user_38,LRZU,,watchlist,9.0
user_38,ZEJW,,comparison,7.0
user_38,JFXRU,,research,1.0
user_38,ABT,,view,2.0
user_38,RNYI,,research,5.0
user_39,MNRYU,,watchlist,7.0
user_39,KOCX,,view,9.0
user_39,BEMJ,,research,4.0
user_39,SO,,view,2.0
user_39,ZYE,,watchlist,8.0
user_39,GQEXA,,view,5.0
user_39,QIKM,,comparison,10.0
user_39,VLO,,view,3.0
user_39,OYK,,research,4.0
user_39,JNJ,,research,7.0
user_39,GKMF,,watchlist,3.0
user_39,RKDC,,research,8.0
user_39,WEC,,view,7.0
user_39,EQIX,,research,5.0
user_39,HGD,,comparison,6.0
user_40,MDT,,view,7.0
user_40,COST,,view,9.0
user_40,MPC,,comparison,6.0
user_40,EXRRT,,comparison,7.0
user_40,NEE,,view,9.0
user_40,XWO,,view,7.0
user_40,ETF,,comparison,5.0
user_40,GZTMV,,research,4.0
user_40,TEC,,view,8.0
user_40,IGHI,,comparison,8.0
user_40,EDDSB,,view,7.0
user_40,MA,,watchlist,4.0
user_40,KNUH,,view,10.0
user_40,WEC,,view,1.0
user_40,PPG,,watchlist,5.0
user_41,VNB,,research,4.0
user_41,TTOW,,watchlist,7.0
user_41,JKAQ,,watchlist,1.0
user_41,DXN,,view,6.0
user_41,DED,,watchlist,8.0
user_41,OTL,,comparison,2.0
user_41,APD,,view,8.0
user_41,JTH,,research,10.0
user_41,RPP,,view,3.0
user_41,IGHI,,view,3.0
user_41,EDDSB,,watchlist,1.0
user_41,UTS,,research,2.0
user_41,MMD,,comparison,8.0
user_41,GILGT,,view,4.0
user_41,GBRVP,,comparison,4.0
user_42,WFEVL,,comparison,5.0
user_42,AMALY,,research,7.0
user_42,QCABF,,research,9.0
user_42,YCWTU,,view,10.0
user_42,EBAY,,comparison,5.0
user_42,NHLUA,,research,10.0
user_42,EDARR,,view,10.0
user_42,URW,,research,6.0
user_42,SPW,,view,9.0
user_42,WJXK,,view,5.0
user_42,DTAB,,view,9.0
user_42,ZEWB,,watchlist,10.0
user_42,CVS,,research,7.0
user_42,EZH,,watchlist,8.0
user_42,JUXTB,,research,8.0
user_43,NEM,,research,6.0
user_43,COF,,research,10.0
user_43,FXCO,,watchlist,9.0
user_43,GOL,,watchlist,3.0
user_43,AEYW,,watchlist,8.0
user_43,FGGW,,comparison,2.0
user_43,NVDA,,comparison,10.0
user_43,RCMHY,,research,6.0
user_43,NHLUA,,view,4.0
user_43,SPW,,view,7.0
user_43,EOB,,watchlist,6.0
user_43,YTG,,watchlist,1.0
user_43,YZK,,comparison,8.0
user_43,RNYI,,comparison,7.0
user_43,EKFH,,research,8.0
user_44,UNFLX,,comparison,2.0
user_44,V,,research,10.0
user_44,FGGW,,comparison,5.0
user_44,NKJP,,comparison,7.0
user_44,BBUB,,watchlist,7.0
user_44,PSA,,watchlist,2.0
user_44,LGIQW,,comparison,4.0
user_44,URW,,research,5.0
user_44,HTFM,,view,4.0
user_44,KMI,,view,3.0
user_44,SHKD,,research,9.0
user_44,SO,,comparison,8.0
user_44,UVYOE,,research,7.0
user_44,ZCJL,,research,1.0
user_44,QUAW,,watchlist,7.0
user_45,MRK,,comparison,8.0
user_45,YISER,,research,8.0
user_45,WYV,,watchlist,10.0
user_45,PIBS,,view,6.0
user_45,NQNL,,research,9.0
user_45,JKAQ,,comparison,10.0
user_45,EOYZ,,watchlist,6.0
user_45,GE,,comparison,5.0
user_45,LVYL,,comparison,7.0
user_45,WLMSS,,comparison,1.0
user_45,ULY,,research,2.0
user_45,AEP,,comparison,10.0
user_45,NWR,,view,8.0
user_45,WNOAG,,research,5.0
user_45,PCU,,comparison,6.0
user_46,TJEQ,,view,1.0
user_46,KMBD,,comparison,6.0
user_46,VQB,,comparison,8.0
user_46,NEE,,research,10.0
user_46,QRSF,,view,9.0
user_46,OYU,,view,7.0
user_46,EOYZ,,view,10.0
user_46,HDHYU,,research,5.0
user_46,YSJ,,research,9.0
user_46,PJS,,comparison,8.0
user_46,UYBJ,,view,6.0
user_46,DTAB,,watchlist,6.0
user_46,VZ,,watchlist,5.0
user_46,MMD,,watchlist,2.0
user_46,EZH,,watchlist,5.0
user_47,KBOG,,research,8.0
user_47,OEJ,,view,9.0
user_47,LWZJ,,research,6.0
user_47,UDHXX,,comparison,1.0
user_47,IJF,,view,6.0
user_47,LOW,,watchlist,10.0
user_47,ADBE,,watchlist,8.0
user_47,EDARR,,view,10.0
user_47,USE,,watchlist,10.0
user_47,HLQ,,view,6.0
user_47,KVS,,research,6.0
user_47,ORCL,,view,6.0
user_47,XGGXF,,view,2.0
user_47,GYDYC,,view,8.0
user_47,PAWS,,watchlist,6.0
user_48,AEYW,,watchlist,9.0
user_48,INTC,,watchlist,1.0
user_48,EYM,,view,4.0
user_48,HKD,,research,5.0
user_48,HTFM,,watchlist,7.0
user_48,GVIJI,,watchlist,4.0
user_48,QKSV,,view,4.0
user_48,ABFV,,comparison,9.0
user_48,TAGV,,view,1.0
user_48,NZESR,,view,8.0
user_48,BBTAF,,watchlist,2.0
user_48,RKDC,,comparison,7.0
user_48,ETN,,view,4.0
user_48,JGKME,,research,10.0
user_48,YIPXC,,view,10.0
user_49,MDAG,,view,9.0
user_49,ZYE,,comparison,10.0
user_49,PWEQQ,,research,10.0
user_49,OKMU,,view,1.0
user_49,VJB,,comparison,4.0
user_49,TEC,,view,6.0
user_49,UXB,,research,1.0
user_49,YIPXC,,comparison,3.0
user_49,TGT,,view,10.0
user_49,ZEWB,,research,9.0
user_49,NZESR,,comparison,5.0
user_49,ORIJX,,research,9.0
user_49,GVR,,watchlist,5.0
user_49,CQKCS,,view,7.0
user_49,UNH,,research,6.0
user_50,PUSUX,,watchlist,5.0
user_50,NWFF,,view,9.0
user_50,AAPL,,comparison,3.0
user_50,NVDA,,comparison,2.0
user_50,TFC,,watchlist,4.0
user_50,HFP,,view,3.0
user_50,SBUX,,comparison,9.0
user_50,ULY,,research,1.0
user_50,OIHAM,,research,10.0
user_50,RCSH,,research,3.0
user_50,ECL,,view,3.0
user_50,KNUH,,view,9.0
user_50,DTI,,comparison,4.0
user_50,AGQ,,research,1.0
user_50,VXMG,,research,1.0
user_51,AXP,,watchlist,4.0
user_51,RCMHY,,view,6.0
user_51,XSP,,watchlist,8.0
user_51,PSA,,view,9.0
user_51,DOW,,view,1.0
user_51,BLPY,,view,6.0
user_51,GOOG,,view,6.0
user_51,FPB,,view,6.0
user_51,XOM,,comparison,9.0
user_51,BBTAF,,watchlist,7.0
user_51,KMM,,research,1.0
user_51,XEL,,research,1.0
user_51,JGKME,,research,7.0
user_51,LNZNM,,watchlist,9.0
user_51,PAWS,,research,8.0
user_52,KBOG,,research,6.0
user_52,TTOW,,watchlist,7.0
user_52,JIJF,,view,3.0
user_52,ES,,comparison,4.0
user_52,VPM,,watchlist,8.0
user_52,UUTR,,view,4.0
user_52,JCIL,,research,5.0
user_52,AMT,,comparison,10.0
user_52,SPW,,watchlist,10.0
user_52,JTH,,watchlist,7.0
user_52,OVE,,research,7.0
user_52,HLQ,,watchlist,6.0
user_52,NKO,,research,8.0
user_52,EQIX,,research,10.0
user_52,UVYOE,,view,10.0
user_53,CRM,,watchlist,10.0
user_53,YISER,,watchlist,5.0
user_53,NYMC,,research,6.0
user_53,FGGW,,view,8.0
user_53,XSP,,view,3.0
user_53,YPJ,,watchlist,2.0
user_53,PNC,,comparison,5.0
user_53,DLR,,view,9.0
user_53,IHV,,watchlist,5.0
user_53,EDARR,,view,4.0
user_53,KMI,,research,10.0
user_53,SHW,,view,3.0
user_53,UALAA,,view,2.0
user_53,YHA,,watchlist,4.0
user_53,CIFOT,,watchlist,9.0
user_54,OQT,,view,2.0
user_54,YISER,,view,1.0
user_54,JPKQX,,research,2.0
user_54,MPC,,view,7.0
user_54,PFE,,comparison,5.0
user_54,IJWM,,view,9.0
user_54,LVYL,,watchlist,9.0
user_54,GE,,view,1.0
user_54,MIP,,comparison,9.0
user_54,VPLA,,comparison,7.0
user_54,RPP,,view,4.0
user_54,KQC,,comparison,6.0
user_54,LRZU,,watchlist,7.0
user_54,MKJQ,,research,5.0
user_54,HD,,view,3.0
user_55,NBJCR,,watchlist,10.0
user_55,NDLX,,watchlist,1.0
user_55,PFE,,view,7.0
user_55,DUK,,comparison,7.0
user_55,DXN,,comparison,3.0
user_55,PSA,,view,3.0
user_55,XQQD,,comparison,4.0
user_55,NUE,,view,4.0
user_55,LVYL,,research,1.0
user_55,YLDBN,,comparison,1.0
